transaction_id,rule_id,severity,weight,remarks,raw_score,transaction_timestamp,customer_id,customer_account,channel,device_id,amount,currency,is_new_beneficiary,beneficiary_account,entered_beneficiary_name,official_beneficiary_account_name,customer_account_balance
TX-004866,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-23T23:00:00+00:00,2153,PL877432429343393800254459,Mobile,MOB-IOS-97BA1EDC,78841.12,EUR,False,DE574836994483984541075209,Laetitia Rossi,Laetitia Rossi,8166.0
TX-005006,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-24T07:00:00+00:00,2028,PL200985297382519961944796,Mobile,MOB-IOS-FB75C16B,2993.42,EUR,False,UA506575715855210564613184,Adélaïde Marie,Adélaïde Marie,183054.71
TX-005134,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-24T20:20:16+00:00,1031,SI183666768696345702711595,Mobile,MOB-IOS-DF7336FE,3208.86,EUR,True,DE940093428361098060362510,Santos Martorell Blazquez,Santos Martorell Blazquez,411944.99
TX-005155,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-24T21:27:21+00:00,1019,MT278750560604443841156697,Mobile,MOB-ANDROID-8A9CD771,2384.58,EUR,False,RO941653250724037393426226,Lorraine Chevallier,Lorraine Chevallier,424272.56
TX-005301,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T06:08:16+00:00,1030,FI146143564281342559296256,Mobile,MOB-IOS-4FC4B172,3293.88,EUR,False,MT883229368612798677786276,François-Xavier Auger,François-Xavier Auger,97517.21
TX-005360,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T11:00:00+00:00,2015,PL609283163366005019979690,Mobile,MOB-IOS-093FCE4D,4146.76,EUR,False,DE183332379936239504761332,Katarzyna Dąbrowska,Ewa Szymańska,450575.28
TX-005368,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T12:00:00+00:00,2239,PL719619583220061663970494,Mobile,MOB-IOS-DAB4294E,12347.04,EUR,False,DE954033731940060838430944,Patryk Duchnik,Patryk Duchnik,201853.39
TX-005397,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T17:00:00+00:00,2339,PL230014734092141764826887,Mobile,MOB-IOS-EC2E2DB8,9735.74,EUR,False,TR071397688028678204372247,Bryan Patel,Bryan Patel,402987.65
TX-005450,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T21:00:00+00:00,2038,PL780923689311136710182859,Mobile,MOB-ANDROID-DC20CC7A,3284.69,EUR,False,AE058092630547293680885798,Albert Chojak,Albert Chojak,380571.64
TX-005451,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T21:00:00+00:00,2290,PL250558492782611298264972,Mobile,MOB-IOS-D2827FBA,4692.79,EUR,True,TR037817809474381592994434,Elena Rossi,Francesca Bianchi,58297.9
TX-005457,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T21:10:00+00:00,2082,PL382759416203773093357229,Mobile,MOB-IOS-E7FC5DB5,14932.0,EUR,False,DE250485718077849884482440,Irene Short,Irene Short,243024.6
TX-005464,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T21:27:07+00:00,1061,BE380519295498411142177571,Mobile,MOB-ANDROID-0ACACC13,4883.71,EUR,False,SK944616027174706649301303,Philip van Breugel,Philip van Breugel,3010.45
TX-005484,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T22:25:00+00:00,2082,PL382759416203773093357229,Mobile,MOB-IOS-D36D58BF,14011.0,EUR,False,DE468317285145103214219167,Jérôme Breton-Henry,Jérôme Breton-Henry,100140.38
TX-005491,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-25T23:00:00+00:00,2082,PL382759416203773093357229,Mobile,MOB-ANDROID-89F7DDB8,14126.0,EUR,False,DE250485718077849884482440,Irene Short,Irene Short,127408.79
TX-005571,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-26T03:00:00+00:00,2258,PL430248776423492685177612,Mobile,MOB-IOS-AA6EEAC7,3839.74,EUR,False,DE780599741284783404217430,Dorothée Menard-Nguyen,Dorothée Menard-Nguyen,392528.47
TX-005673,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-26T11:00:00+00:00,2178,PL885131245255724680095490,Mobile,MOB-IOS-7D606AFC,33111.0,EUR,False,DE350518721522277185562286,Emil Bilewicz,Emil Bilewicz,252964.64
TX-005750,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-26T20:16:00+00:00,2307,PL456609934575955746162706,Mobile,MOB-IOS-22C1AF0F,14587.0,EUR,False,DE317336691213464306880836,Francis King,Francis King,211122.82
TX-005877,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-27T03:00:00+00:00,2276,PL153682818224573577489872,Mobile,MOB-IOS-DF49DBFD,2072.16,EUR,True,DE576375302343781245898319,Ida Ciuk,Ida Ciuk,498323.05
TX-005898,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-27T04:00:00+00:00,2266,PL285847703543212886373626,Mobile,MOB-ANDROID-A7DDED8E,2444.53,EUR,True,DE068338142275480682886631,Alain Cohen du Alexandre,Alain Cohen du Alexandre,39915.48
TX-005950,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-27T08:00:00+00:00,2313,PL180636334080623624827760,Mobile,MOB-ANDROID-CBEB0D6B,4703.22,EUR,False,DE693384552283266760170839,Maria Zielińska,Anna Nowak,1977.0
TX-005973,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-27T09:16:00+00:00,2305,PL821256063960514375176588,Mobile,MOB-IOS-37E17B75,13904.0,EUR,False,DE345039406649814945081840,Timothée Duhamel,Timothée Duhamel,272197.47
TX-005987,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-27T10:06:00+00:00,2305,PL821256063960514375176588,Mobile,MOB-IOS-8BDCC9DD,14454.0,EUR,False,DE345039406649814945081840,Timothée Duhamel,Timothée Duhamel,241466.17
TX-006025,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-27T17:00:00+00:00,2197,PL617022849557967752431001,Mobile,MOB-IOS-816EDDFD,7003.89,EUR,False,DE698708149567706715290436,Dina Blümel B.A.,Dina Blümel B.A.,312912.05
TX-006026,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-27T17:00:00+00:00,2330,PL942474034402365573045291,Mobile,MOB-ANDROID-D21B4BB4,4054.1,EUR,False,RU830558692766500071130088,Dr Sian Roberts,Dr Sian Roberts,122649.51
TX-006183,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-28T03:00:00+00:00,2066,PL921259226007849132162545,Mobile,MOB-IOS-D5AAD13B,4018.22,EUR,False,DE863766608663355449642731,Elżbieta Saternus,Elżbieta Saternus,188614.34
TX-006223,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-28T05:00:00+00:00,2088,PL281522627524517917103851,Mobile,MOB-IOS-CCA226DA,14373.0,EUR,False,DE803089354022809421743241,Philippine-Marguerite Foucher,Philippine-Marguerite Foucher,52498.37
TX-006238,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-28T06:00:00+00:00,2162,PL047033670664936677828518,Mobile,MOB-IOS-6F6B90CC,37589.0,EUR,False,DE802635882524695962761595,Krzysztof Siarkiewicz,Krzysztof Siarkiewicz,467578.0
TX-006336,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-28T18:10:00+00:00,2085,PL265538406707536927830123,Mobile,MOB-IOS-BB5B1EEF,14430.0,EUR,False,DE945586909636970542021004,Gabriel Tondera,Gabriel Tondera,408117.12
TX-006339,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-28T18:35:00+00:00,2085,PL265538406707536927830123,Mobile,MOB-IOS-644527BB,13751.0,EUR,False,DE842734827718909468665995,Fryderyk Wiencek,Fryderyk Wiencek,123648.33
TX-006424,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-29T00:00:00+00:00,2346,PL790650478800286146351594,Mobile,MOB-ANDROID-FDA1D948,2060.16,EUR,True,DE634918363911623744239119,Kerstin Gude,Kerstin Gude,284114.64
TX-006437,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-29T01:00:00+00:00,2163,PL601014091366201198650753,Mobile,MOB-IOS-EFBC9DCD,26965.0,EUR,False,DE326058417526641160212873,Kaja Klaus,Kaja Klaus,213731.93
TX-006553,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-29T08:39:21+00:00,1069,LV777212525937477473151899,Mobile,MOB-ANDROID-E08B77A1,2431.57,EUR,True,SK843115828932790091341327,Evaristo Madrid Gallo,Evaristo Madrid Gallo,204116.19
TX-006650,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-29T21:00:00+00:00,2143,PL320082818979241675878343,Mobile,MOB-IOS-344FFDD3,30816.98,EUR,False,DE399246852063662393887534,pan Kacper Łuczkiewicz,pan Kacper Łuczkiewicz,3797.0
TX-006773,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-30T04:23:30+00:00,1007,DK475114808806500724489103,Mobile,MOB-ANDROID-DCD00B68,3105.39,EUR,False,HU407884228061481754223314,Kayleigh Alpaidis,Kayleigh Alpaidis,143974.89
TX-006831,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-30T09:51:00+00:00,2303,PL455336008942108774618753,Mobile,MOB-ANDROID-ECE2DFAD,14724.0,EUR,False,DE626087701108130057819057,François Lopez-Martineau,François Lopez-Martineau,262160.43
TX-006868,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-30T15:00:00+00:00,2346,PL790650478800286146351594,Mobile,MOB-ANDROID-EF76EE8D,3937.7,EUR,True,RU287060670636739191399214,Lucja Pawlak,Lucyna Pawlak,495522.09
TX-006932,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-30T22:00:00+00:00,2273,PL709036296841962580737930,Mobile,MOB-IOS-7AE8E9DB,2847.47,EUR,True,DE207996479826509578369487,Malcolm Bailey,Malcolm Bailey,201432.22
TX-007105,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-31T10:00:00+00:00,2288,PL856053644546801513438093,Mobile,MOB-IOS-48C24DD8,4851.14,EUR,True,SA246406850115551819492665,Carlos García,Miguel Fernández,160770.77
TX-007106,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-31T10:00:00+00:00,2336,PL324127181521234471521911,Mobile,MOB-ANDROID-5927CD9D,11348.12,EUR,False,RU023176948015772292051464,Dr Mohamed Thompson,Dr Mohamed Thompson,94456.06
TX-007124,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-31T13:00:00+00:00,2022,PL286488122556308881843343,Mobile,MOB-IOS-34AF851B,2627.5,EUR,False,AE974781411618274309095033,Hortense Boucher,Hortense Boucher,268634.55
TX-007141,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-31T15:00:00+00:00,2341,PL591747450785945285535722,Mobile,MOB-IOS-1B91FC9F,2074.2,EUR,True,DE121014303324505281338363,Victor Gaillard,Victor Gaillard,287617.95
TX-007146,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-31T16:00:00+00:00,2263,PL727966588583192722049354,Mobile,MOB-ANDROID-1FAC8ECF,2368.07,EUR,True,DE120939426903546199471617,Albin Otto,Albin Otto,48022.34
TX-007192,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-31T20:38:02+00:00,1069,LV777212525937477473151899,Mobile,MOB-ANDROID-7462ECB2,2354.49,EUR,False,SK843115828932790091341327,Evaristo Madrid Gallo,Evaristo Madrid Gallo,181549.27
TX-007237,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-01-31T22:40:05+00:00,1024,DE427589443425458760268507,Mobile,MOB-ANDROID-B0DF183F,2275.33,EUR,False,BE438434240733675587548095,Georges Boyer de la Duhamel,Georges Boyer de la Duhamel,92255.2
TX-007308,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-01T03:58:14+00:00,1082,MT816112203253722896097998,Mobile,MOB-ANDROID-82F7DB31,5476.31,EUR,False,CZ551154640956352422327287,René Ledoux,René Ledoux,326347.37
TX-007368,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-01T08:00:00+00:00,2149,PL039820695723147940039363,Mobile,MOB-ANDROID-6C9FDAC3,35666.65,EUR,False,DE415548040323566579373453,Carina Hübel,Carina Hübel,3102.0
TX-007400,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-01T15:00:00+00:00,2222,PL797847604260971612635673,Mobile,MOB-ANDROID-EEAA1A6A,7072.96,EUR,False,DE977003988666677800357117,Cameron Collins,Cameron Collins,70000.08
TX-007406,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-01T16:00:00+00:00,2230,PL398984984197689883348242,Mobile,MOB-ANDROID-0AE31E9C,9301.09,EUR,False,DE377744771832856430039112,Mitchell Johnson,Mitchell Johnson,437956.29
TX-007435,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-01T20:00:00+00:00,2365,PL594351018058429854616174,Mobile,MOB-ANDROID-DAAB5ADE,33352.0,EUR,False,DE349336087822663913308048,Katarzyna Dąbrowska,Ewa Szymańska,9584.0
TX-007443,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-01T20:15:05+00:00,1023,LV136679226110045227746976,Mobile,MOB-IOS-BF0EACFC,2605.19,EUR,False,CY098593510435464448331263,Plinio Novoa,Plinio Novoa,32756.33
TX-007593,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-02T06:00:00+00:00,2341,PL591747450785945285535722,Mobile,MOB-ANDROID-6DA7FFF7,3886.06,EUR,True,TR826950931927755234910751,Johan Czerwinski,Jan Czerwinski,224150.29
TX-007605,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-02T07:00:00+00:00,2370,PL664797654325985272211967,Mobile,MOB-ANDROID-C408FDDF,29439.0,EUR,False,DE266024508014086363354982,Dirk van den Berg,Willem de Vries,7188.0
TX-007640,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-02T13:00:00+00:00,2058,PL385210359469338056847200,Mobile,MOB-IOS-95E5A22A,8430.61,EUR,False,DE888230676748971927234503,Alfred Boulanger,Alfred Boulanger,104923.72
TX-007690,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-02T22:00:00+00:00,2049,PL969856162210340622266467,Mobile,MOB-IOS-24BC73B4,9362.27,EUR,False,DE039886007511898479607872,Marc Collin,Marc Collin,389567.0
TX-007712,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-02T22:48:10+00:00,1030,FI146143564281342559296256,Mobile,MOB-ANDROID-ADBB55F6,9123.12,EUR,False,MT883229368612798677786276,François-Xavier Auger,François-Xavier Auger,104868.57
TX-007715,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-02T23:00:00+00:00,2343,PL274382098942100334284218,Mobile,MOB-ANDROID-7EC4CC13,3333.63,EUR,True,AE649658561515861295569848,Janek Mazurek,Jan Mazurek,49056.48
TX-007761,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T02:00:00+00:00,2279,PL861269327075719621297713,Mobile,MOB-ANDROID-3DAB4B14,2767.62,EUR,True,DE435005235908176822145396,Stephen Lloyd-Howells,Stephen Lloyd-Howells,325921.95
TX-007832,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T07:00:00+00:00,2035,PL885496262972029466315661,Mobile,MOB-IOS-EFFAAD9C,2782.99,EUR,False,RU044048679010259052424578,Barbara Hardy,Barbara Hardy,495915.14
TX-007833,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T07:00:00+00:00,2112,PL139101380414952392058436,Mobile,MOB-IOS-6DB98ED1,2500.0,EUR,False,DE651550454892242966846648,pani Inga Walentynowicz,pani Inga Walentynowicz,47105.4
TX-007840,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T08:00:00+00:00,2170,PL382979400677121848685731,Mobile,MOB-ANDROID-309CF386,25186.0,EUR,False,DE336076571688531524144836,Frédéric Le Peltier,Frédéric Le Peltier,128960.14
TX-007845,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T08:00:00+00:00,2261,PL948022322696531255139162,Mobile,MOB-ANDROID-B3FB4AAB,2487.75,EUR,True,DE460960167694580718552217,Bernadette Allain,Bernadette Allain,236168.65
TX-007870,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T15:00:00+00:00,2279,PL861269327075719621297713,Mobile,MOB-IOS-EC3EA3ED,2472.31,EUR,True,DE129908309704832659448655,Gilles Guillaume,Gilles Guillaume,43542.38
TX-007878,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T16:00:00+00:00,2271,PL346021504203926351930742,Mobile,MOB-IOS-ACDCCD2D,2619.72,EUR,True,DE073870633624549235499783,Nicholas Williams,Nicholas Williams,340605.75
TX-007887,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T17:10:00+00:00,2089,PL043687250683305005103959,Mobile,MOB-ANDROID-D6A0BFCF,13905.0,EUR,False,DE114748238588010847505026,Dipl.-Ing. Jane Herrmann,Dipl.-Ing. Jane Herrmann,318901.14
TX-007894,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T18:25:00+00:00,2089,PL043687250683305005103959,Mobile,MOB-ANDROID-AEA7E9AA,14345.0,EUR,False,DE114748238588010847505026,Dipl.-Ing. Jane Herrmann,Dipl.-Ing. Jane Herrmann,177965.49
TX-007945,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T22:55:26+00:00,1019,MT278750560604443841156697,Mobile,MOB-ANDROID-15B81DDD,2008.58,EUR,False,LV669016225817874101449713,Józef Pabis,Józef Pabis,427297.51
TX-007955,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-03T23:15:17+00:00,1097,CY538893931311979619697251,Mobile,MOB-ANDROID-CB16E076,4201.92,EUR,False,FI385696639520262490669312,Dani de Bont-Koeman,Dani de Bont-Koeman,89504.61
TX-008229,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-05T02:35:36+00:00,1069,LV777212525937477473151899,Mobile,MOB-IOS-1AD7DDA8,3304.02,EUR,False,SK417207479349112047536761,Geert Harloff B.Sc.,Geert Harloff B.Sc.,189258.27
TX-008288,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-05T06:00:00+00:00,2052,PL314885866616438590863867,Mobile,MOB-IOS-273CF373,2829.4,EUR,False,DE382067883414051772552638,Mrs Melissa Brooks,Mrs Melissa Brooks,367226.04
TX-008334,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-05T12:00:00+00:00,2152,PL330325613548717709504099,Mobile,MOB-IOS-E3CBB7A2,74094.57,EUR,False,DE583960275121305183688285,Luc Toussaint de la Breton,Luc Toussaint de la Breton,6005.0
TX-008344,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-05T16:00:00+00:00,2160,PL799653795656873552028964,Mobile,MOB-IOS-EAB9B2CD,18207.25,EUR,False,DE248575326727759117849415,Ing. Christa-Maria Martin MBA.,Ing. Christa-Maria Martin MBA.,4602.0
TX-008386,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-05T21:00:00+00:00,2161,PL677354211854669922393878,Mobile,MOB-IOS-9DFC0F3B,22677.0,EUR,False,DE231065806842904892974962,Gaja Strycharz,Gaja Strycharz,205515.99
TX-008408,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-05T22:00:00+00:00,2352,PL262438553079210631315199,Mobile,MOB-IOS-BDF5D239,2237.32,EUR,True,DE957131378882337105249370,Capucine Marion-Durand,Capucine Marion-Durand,187323.09
TX-008544,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-06T06:16:51+00:00,1040,MT604634144087270651739611,Mobile,MOB-IOS-EBCCC4DE,7469.28,EUR,True,NO239661641985888255936786,Jacques Merle-Roy,Jacques Merle-Roy,264823.29
TX-008591,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-06T12:51:00+00:00,2308,PL362567010288912344740232,Mobile,MOB-ANDROID-B11FA543,14887.0,EUR,False,DE759221126774700709388206,Martin Khan,Martin Khan,350907.38
TX-008601,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-06T13:41:00+00:00,2308,PL362567010288912344740232,Mobile,MOB-ANDROID-DDBEA29E,13584.0,EUR,False,DE759221126774700709388206,Martin Khan,Martin Khan,125620.29
TX-008792,R24,1,5,"Channel Mobile safe maximum value of €2,000 has been exceeded",5,2026-02-07T06:41:00+00:00,2310,PL935565354763663171374899,Mobile,MOB-ANDROID-AED51CD8,13827.0,EUR,False,DE499157240658475225537978,Eleanor Dickinson-Wood,Eleanor Dickinson-Wood,303677.66
